okey,idx,start_sec,end_sec,duration_sec,kana
l46,1,0.679773,1.57678,0.8970070000000001,けがわ@0
l46,2,2.449478,3.096644,0.6471659999999999,ほんもの@0
l46,3,4.178821,4.639955,0.4611339999999995,がら@0
l46,4,5.825624,6.319819,0.4941949999999995,レモン@1
l46,5,7.73542,8.502177,0.7667569999999992,みそしる@3
l46,6,9.543537,10.228934,0.685397,おまつり@0
l46,7,11.429388,12.199138,0.7697500000000002,オートバイ@3
l46,8,13.27737,14.05288,0.7755100000000006,インタビュー@1
l46,9,15.601224,16.164671,0.5634469999999983,プラン@1
l46,10,17.520816,18.290794,0.7699780000000018,ずつう@0
l46,11,19.746712,20.435918,0.6892060000000022,さむけ@3
l46,12,21.858912,22.447891,0.5889789999999984,はきけ@3
l46,13,23.659184,24.074966,0.4157820000000001,かじ@1
l46,14,25.505125,26.376553,0.8714280000000016,めんせつ@0
l46,15,27.42254,28.220317,0.797777,できごと@2
l46,16,29.633696,30.098912,0.4652159999999981,いけん@1
l46,17,31.391247,32.179002,0.7877549999999971,かいせつ@0
l46,18,33.389796,34.118639,0.7288430000000048,こうほち@3
l46,19,35.329342,35.979365,0.6500230000000045,まわり@0
l46,20,37.194512,38.024354,0.8298419999999993,あかるさ@0
l46,21,39.099365,40.98,1.880634999999998,におい@2
l46,22,41.259546,41.695646,0.43610000000000326,せっけん@0
l46,23,42.847528,43.70576,0.858232000000001,こうすい@0
l46,24,44.655828,45.01161,0.3557819999999978,ラン@1
l46,25,46.34907,46.87483,0.5257600000000053,すえ@0
l46,26,48.088073,48.698367,0.6102939999999961,はじめ@0
l46,27,49.928934,50.694512,0.765578000000005,はんつき@0
l46,28,51.89415,52.401315,0.5071649999999934,モデル@1
l46,29,53.664717,54.564717,0.8999999999999986,けいさつかん@3
l46,30,55.699546,56.702494,1.0029480000000035,おすもうさん@0
l46,31,58.149161,59.250204,1.101042999999997,かぶきやくしゃ@4
l46,32,60.370113,61.535918,1.1658049999999989,すいえいせんしゅ@5
l46,33,62.770204,63.554014,0.7838100000000026,すみます@3
l46,34,64.538549,65.660544,1.1219949999999983,つもります@4
l46,35,66.284989,67.229252,0.9442630000000065,すごします@4
l46,36,68.219138,69.318866,1.099727999999999,ほほえみます@5
l46,37,70.399637,71.318322,0.9186849999999964,のばします@4
l46,38,72.291111,73.251111,0.9599999999999937,すませます@4
l46,39,74.491655,75.252971,0.7613160000000079,かれます@3
l46,40,76.30585,77.427211,1.1213609999999932,はっそうします@6
l46,41,78.481769,79.715011,1.2332420000000042,きんちょうします@6
l46,42,80.645533,81.522948,0.8774149999999992,さわやか@2
l46,43,82.82263,83.423492,0.6008619999999922,まるで@0
l46,44,84.589569,85.279138,0.6895690000000059,いかにも@2
l46,45,86.577596,87.504354,0.9267580000000066,ワイタン@0
l46,46,88.560454,89.34059,0.780136000000013,おきなわ@0
l46,47,90.652426,91.467392,0.8149659999999983,ナンキンろ@3
l46,48,92.513379,93.285261,0.7718820000000051,このごろ@0
l46,49,94.252562,95.365896,1.113334000000009,じむしょさがし@4
