okey,idx,start_sec,end_sec,duration_sec,kana
l29,1,0.687846,1.397823,0.7099770000000001,しつもん@0
l29,2,2.586621,3.218821,0.6322000000000001,ばあい@0
l29,3,4.370567,5.220998,0.8504309999999995,めいわく@1
l29,4,6.304218,6.80771,0.5034920000000005,フジ@0
l29,5,7.954921,8.892018,0.9370970000000005,カササギ@0
l29,6,9.905079,10.362404,0.4573249999999991,とり@0
l29,7,11.94458,12.656553,0.7119730000000004,マーク@1
l29,8,14.020227,14.690658,0.6704310000000007,ひょうしき@0
l29,9,16.201859,17.468027,1.2661680000000004,おうだんきんし@0
l29,10,18.70907,19.438277,0.7292069999999988,スピード@0
l29,11,20.923946,22.125488,1.2015419999999999,めんきょしょう@3
l29,12,23.131882,23.899546,0.7676639999999999,きかくしょ@0
l29,13,25.244898,26.298821,1.053923000000001,やきゅうじょう@0
l29,14,28.071156,28.757415,0.6862590000000033,テレビこうざ@4
l29,15,30.179048,31.072698,0.8936499999999974,かんじ@0
l29,16,32.039864,32.694014,0.6541500000000013,せんそう@0
l29,17,33.918413,34.811383,0.8929699999999983,けいかん@0
l29,18,35.940317,36.610159,0.6698420000000027,としうえ@0
l29,19,37.702358,38.417506,0.7151480000000063,とまります@4
l29,20,39.794014,40.612063,0.818049000000002,かわります@4
l29,21,42.09161,43.020454,0.928843999999998,がんばります@5
l29,22,44.23746,45.285805,1.0483450000000047,あやまります@5
l29,23,46.983401,47.98771,1.0043089999999992,サボります@4
l29,24,49.36059,50.260499,0.899909000000001,やぶります@4
l29,25,51.842313,52.8161,0.9737870000000015,ひきます@3
l29,26,54.117234,54.825714,0.7084799999999944,まもります@4
l29,27,56.15093,57.102086,0.9511559999999974,こたえます@4
l29,28,58.171338,59.06517,0.8938320000000033,にげます@3
l29,29,60.602177,61.468844,0.8666669999999996,たすけます@4
l29,30,62.602812,63.497596,0.8947840000000014,つけます@3
l29,31,64.751519,65.561451,0.8099320000000034,おぼえます@4
l29,32,66.633878,67.535646,0.9017680000000041,ていしゅつします@6
l29,33,68.987029,70.141315,1.154285999999999,えんりょします@5
l29,34,71.332472,72.200635,0.8681630000000098,ちゅういします@1
l29,35,73.576417,74.662857,1.086439999999996,シュートします@1
l29,36,75.986531,76.966893,0.9803619999999995,したしい@3
l29,37,78.202766,78.997596,0.7948300000000046,らんぼう@0
l29,38,80.451202,81.259637,0.8084350000000029,しつれい@2
l29,39,82.755465,83.540998,0.7855330000000009,おなじ@0
l29,40,84.826803,85.493424,0.6666210000000063,きけん@0
l29,41,86.776961,87.317506,0.5405449999999945,そんな@0
l29,42,88.463628,89.106621,0.6429930000000041,ていねいに@1
l29,43,90.571791,91.467891,0.8960999999999899,おい@1
l29,44,92.555782,92.81932,0.26353800000001115,まこと@0
l29,45,94.128073,94.798639,0.6705659999999938,しゅうおんらい@3
l29,46,95.8522,96.842721,0.9905210000000011,ろじん@1
l29,47,98.131973,98.732608,0.6006349999999969,せたがや@0
l29,48,99.721769,100.530159,0.8083900000000028,ふじ@1
l29,49,101.291701,101.676054,0.3843529999999902,かわった@0
l29,50,102.520317,103.351202,0.830884999999995,かぜをひきます@6
l29,51,104.178639,105.420091,1.2414519999999953,
