okey,idx,start_sec,end_sec,duration_sec,kana
m29,1,1.332375,2.527687,1.1953119999999997,はんきょう
m29,1,4.2435,5.160813,0.917313,ゴンバオジーディン
m29,1,6.319063,7.062812,0.7437490000000002,むくち
m29,1,8.480813,10.186687,1.7058739999999997,えいてん
m29,1,11.042063,11.612938,0.5708749999999991,かい
m29,1,13.031375,13.75175,0.7203749999999989,しんぱいをかける
m29,1,15.148375,15.531875,0.38349999999999973,そのきになる
m29,1,17.539875,18.9175,1.3776250000000019,けっこんきねんび
m29,1,19.7825,20.745687,0.9631870000000013,グルメ
m29,1,22.625563,23.549063,0.9235000000000007,ちょうだいする
m29,1,24.593937,25.812625,1.2186880000000002,はいりょする
m29,1,27.23575,28.446875,1.2111249999999991,えんかい
m29,1,29.578312,30.113875,0.5355629999999998,ちゅうこしゃ
m29,1,31.497187,32.37025,0.8730629999999984,きゅうぎょう
m29,1,33.242,34.09025,0.8482500000000002,きがえる
m29,1,34.928313,35.574063,0.6457499999999996,ぎせい
m29,1,36.5925,37.37475,0.7822499999999977,クリーニング
m29,1,38.330875,39.196688,0.8658130000000028,やくにん
m29,1,40.345125,41.042188,0.697063,だいじん
m29,1,41.87975,42.625312,0.7455619999999996,いだい
m29,1,43.6995,44.655375,0.9558749999999989,にゅうがくしけん
m29,1,45.493563,46.239438,0.7458749999999981,よかった
m29,1,47.0445,47.789,0.7445000000000022,しかたがない
m29,1,48.7055,49.221,0.5154999999999959,～っぶり
m29,1,50.816688,51.879375,1.062687000000004,きがえ
m29,1,53.42225,54.127875,0.7056250000000048,じゅんびうんどう
m29,1,55.768438,56.658,0.889561999999998,けいさんき
m29,1,58.066625,58.341125,0.2744999999999962,してんちょう
m29,1,59.774313,60.446562,0.6722490000000008,まふゆ
m29,1,61.689937,62.283687,0.59375,うかる
m29,1,63.673063,64.936813,1.2637500000000017,ジョーク
m29,1,65.580125,66.374688,0.7945630000000108,うちゅうしょく
m29,1,68.13025,69.14,1.0097499999999968,ほきゅう
m29,1,69.64375,70.28625,0.6424999999999983,じゅうりょく
m29,1,71.777125,72.306062,0.5289369999999991,しょとう
m29,1,73.152125,73.694375,0.5422499999999957,チューブ
m29,1,75.444563,76.424375,0.9798119999999955,ペースト
m29,1,77.747625,78.5215,0.7738750000000039,ちじょう
m29,1,79.989438,80.609313,0.6198749999999933,いつまでも
m29,1,81.389313,82.1305,0.7411869999999965,のぞましい
m29,1,83.326313,84.113687,0.7873739999999998,なにしろ
m29,1,85.072875,85.587625,0.5147500000000065,うちゅうせん
m29,1,86.845813,87.620375,0.7745619999999889,とびちる
m29,1,88.430813,89.020813,0.5900000000000034,しる
m29,1,90.403875,91.1735,0.7696250000000049,びっしり
m29,1,91.952625,92.825187,0.8725620000000021,つまる
m29,1,93.939625,94.669938,0.7303129999999953,せいみつきき
m29,1,95.48425,96.36225,0.8780000000000001,にんむ
m29,1,97.71425,98.371813,0.6575629999999961,すいこう
m29,1,99.341563,99.701625,0.3600620000000134,のりくみいん
m29,1,100.766437,101.399375,0.63293800000001,むかいちあき
m29,1,102.290875,102.814937,0.5240620000000007,スペースシャトル
m29,1,104.220438,105.258562,1.0381239999999963,とうじょうする
m29,1,106.0605,106.602,0.5414999999999992,いなりずし
m29,1,107.99975,108.931125,0.9313749999999885,たこやき
m29,1,109.572938,110.49775,0.9248120000000029,なんだい
m29,1,111.787688,113.076125,1.2884370000000018,ようりい
m29,1,113.9305,115.0145,1.0840000000000032,しんしゅうごごう
m29,1,116.033438,117.084875,1.0514369999999928,とりにくのカシューナッツいため
m29,1,118.094063,118.892437,0.7983739999999955,ぶたにくのシセンふうとうがらしいため
m29,1,120.128625,120.917,0.788375000000002,ユイシャンロウスー
m29,1,121.709187,122.442312,0.7331250000000011,はくする
m29,1,124.11325,124.807625,0.694375000000008,なんでもない
m29,1,126.428,127.53175,1.1037500000000051,～じょう
m29,1,129.432125,131.93575,2.5036249999999995,～はつ
m29,1,133.559687,134.3595,0.7998130000000003,たがく
m29,1,134.765375,136.520813,1.755437999999998,かいちょう
m29,1,138.307437,139.972875,1.6654379999999946,りっこうほする
m29,1,141.052687,141.621938,0.5692510000000084,しょうがい
m29,1,143.84225,144.655563,0.8133129999999937,こんなん
