okey,idx,start_sec,end_sec,duration_sec,kana
l33,1,0.79093,1.746757,0.9558269999999999,スーツケース@4
l33,2,3.151701,3.727211,0.57551,トランク@2
l33,3,4.543447,5.096553,0.5531060000000005,スーツ@1
l33,4,6.40195,6.87932,0.47736999999999963,ズボン@2
l33,5,8.519501,9.217506,0.6980050000000002,ティーシャツ@0
l33,6,10.775782,11.373061,0.5972790000000003,サンダル@0
l33,7,12.830658,13.421088,0.5904299999999996,ぼうし@0
l33,8,15.039501,15.802585,0.763084000000001,うでどけい@3
l33,9,17.543492,18.039229,0.4957369999999983,こもの@0
l33,10,19.521905,20.370522,0.8486170000000008,うんてんしゅ@3
l33,11,22.08907,22.375057,0.2859870000000022,から@2
l33,12,23.897234,24.764671,0.8674369999999989,うんどうかい@3
l33,13,26.82449,27.295782,0.47129199999999827,チーム@1
l33,14,28.683583,29.204036,0.5204529999999998,さいご@1
l33,15,30.966395,31.594376,0.6279810000000019,さいかい@0
l33,16,33.130204,33.865079,0.7348750000000024,ひさしぶり@0
l33,17,35.63551,36.059955,0.42444500000000573,カキ@0
l33,18,37.960816,39.466667,1.5058509999999998,せいりょういんりょうすい@7
l33,19,41.402948,42.201587,0.7986390000000014,しまります@4
l33,20,43.509887,44.260862,0.750975000000004,こわします@4
l33,21,45.53483,46.1439,0.6090700000000027,わります@3
l33,22,47.543673,48.19356,0.6498869999999997,つきます@3
l33,23,49.797914,50.678413,0.8804990000000004,かかります@4
l33,24,51.842177,52.655193,0.8130159999999975,よごします@4
l33,25,54.148798,54.919365,0.7705669999999998,やみます@3
l33,26,56.36458,57.13483,0.7702500000000043,たちます@3
l33,27,58.599456,59.476599,0.8771429999999967,ならびます@4
l33,28,60.790476,61.490612,0.7001360000000005,つきます@3
l33,29,63.001361,63.915873,0.9145119999999949,かぶります@4
l33,30,65.128118,65.70322,0.5751020000000011,はきます@3
l33,31,67.608889,68.385941,0.7770519999999976,かいます@3
l33,32,69.770023,70.557143,0.7871200000000016,きえます@3
l33,33,72.246168,72.986485,0.7403170000000046,かけます@3
l33,34,74.306712,74.991973,0.685260999999997,おちます@3
l33,35,76.960952,77.725079,0.7641269999999878,われます@3
l33,36,79.029297,79.765805,0.7365080000000006,たてます@3
l33,37,81.308753,82.145714,0.8369610000000023,まけます@3
l33,38,83.350567,84.141406,0.7908390000000054,よごれます@4
l33,39,85.743764,86.2122,0.46843599999999697,えらい@2
l33,40,87.68449,88.166803,0.4823130000000049,らく@2
l33,41,89.648254,90.406213,0.7579589999999996,ざんねん@3
l33,42,91.869116,92.46712,0.5980039999999889,きゅうに@0
l33,43,94.047755,94.674512,0.6267569999999978,ぜんぶ@1
l33,44,95.822041,98.265714,2.443673000000004,あいかわらず@0
l33,45,98.562721,98.842313,0.27959200000000806,うっかり@3
l33,46,100.258594,101.095737,0.8371429999999975,それにしても@5
l33,47,102.573787,103.777551,1.2037640000000067,おひさしぶりです@7
