okey,idx,start_sec,end_sec,duration_sec,kana
m18,1,0.749188,1.63225,0.883062,うりこみ
m18,1,2.16675,3.106125,0.9393750000000001,しょうじき
m18,1,4.45275,5.112,0.6592500000000001,はくしゅ
m18,1,6.6375,7.396125,0.7586249999999994,ベース
m18,1,8.270062,8.920687,0.6506249999999998,シャンハイパール
m18,1,10.26975,10.8965,0.6267499999999995,ペキンルージュ
m18,1,11.920563,13.01725,1.096687000000001,ものたりない
m18,1,14.585375,15.629688,1.044312999999999,とう～
m18,1,17.223375,18.123313,0.8999379999999988,へい～
m18,1,19.950625,20.220875,0.27025000000000077,そっちょく
m18,1,21.764688,22.028313,0.2636250000000011,データ
m18,1,23.59275,24.480375,0.8876249999999999,きょうみぶかい
m18,1,25.065938,26.265187,1.1992490000000018,うりきれ
m18,1,27.391875,28.14375,0.7518750000000018,もっとも
m18,1,29.344812,29.9665,0.6216879999999989,かぎり
m18,1,30.906688,31.776063,0.8693750000000016,きゅうれき
m18,1,33.254188,34.014313,0.7601250000000022,しんれき
m18,1,34.876375,35.551313,0.6749379999999974,はたけ
m18,1,36.627938,37.216188,0.5882500000000022,しつぎょうしゃ
m18,1,38.211125,38.935625,0.724499999999999,さぎょう
m18,1,39.802813,40.656875,0.854061999999999,ミス
m18,1,41.486625,42.09225,0.6056250000000034,こしょう
m18,1,43.235,44.177125,0.9421249999999972,しょうしゃ
m18,1,45.096938,45.624063,0.5271249999999981,じょうほう
m18,1,46.586188,47.013875,0.4276869999999988,エコロジー
m18,1,47.840438,48.527813,0.687375000000003,コンセプト
m18,1,49.972625,50.591375,0.6187499999999986,そざい
m18,1,51.434875,52.263625,0.8287499999999994,ふで
m18,1,53.542813,54.4385,0.8956869999999952,おきにめす
m18,1,55.36825,56.087625,0.7193749999999994,はっきり
m18,1,57.468875,58.008063,0.5391880000000029,さいせんする
m18,1,58.924125,59.341875,0.4177500000000052,かじつしゅ
m18,1,60.873063,61.814125,0.9410619999999952,けんこういんりょう
m18,1,63.061125,63.653562,0.5924370000000039,カボチャ
m18,1,64.827813,65.478,0.6501869999999883,ヨーグルト
m18,1,66.668813,67.715937,1.0471239999999966,ランチ
m18,1,69.090187,69.811,0.7208130000000068,あつまり
m18,1,70.894437,72.361625,1.4671880000000073,きろく
m18,1,73.362,74.023688,0.6616880000000123,けいさいする
m18,1,75.442188,76.283375,0.841187000000005,せつ
m18,1,77.189125,77.696562,0.5074369999999959,システム
m18,1,78.82025,79.609,0.7887499999999932,じどううんてん
m18,1,80.629563,81.212063,0.582499999999996,ぜん～
m18,1,82.039687,83.132812,1.0931250000000006,きたかみぼうえき
m18,1,84.121562,84.535688,0.414125999999996,とくえい
