okey,idx,start_sec,end_sec,duration_sec,kana
l43,1,0.581723,1.358413,0.7766900000000001,おてつだい@2
l43,2,2.637324,3.320635,0.6833109999999998,のりかえ@0
l43,3,4.353878,5.001723,0.6478450000000002,かんがえ@3
l43,4,6.053379,7.039683,0.9863040000000005,じょせいむけ@0
l43,5,8.297007,9.011474,0.7144669999999991,もうしで@0
l43,6,10.079546,10.706122,0.626576,かんじ@0
l43,7,11.741361,12.318821,0.5774600000000003,おおく@1
l43,8,13.353197,13.738776,0.3855789999999999,ぶか@1
l43,9,15.240363,16.053696,0.8133329999999983,かんとく@0
l43,10,17.275873,17.864898,0.5890249999999995,せんしゅ@1
l43,11,19.169887,19.920907,0.7510200000000005,しょうひしゃ@3
l43,12,21.293469,22.30322,1.0097509999999978,あんないやく@0
l43,13,23.566757,23.925714,0.3589570000000002,おや@2
l43,14,25.544082,26.755646,1.2115639999999992,アルファベット@4
l43,15,27.888934,28.517642,0.6287079999999996,プレゼンテーション@5
l43,16,30.089161,31.105896,1.0167350000000006,プレゼン@0
l43,17,32.223401,32.912562,0.6891609999999986,イメージ@2
l43,18,34.264853,34.978458,0.7136050000000012,インパクト@1
l43,19,36.142086,36.790658,0.6485720000000015,ガラス@0
l43,20,38.365442,38.88,0.514558000000001,きぶん@1
l43,21,40.276916,41.353333,1.0764169999999993,しんきんかん@3
l43,22,42.693061,43.37619,0.683129000000001,ひんしつ@0
l43,23,44.246984,44.850567,0.6035830000000004,ぶっか@0
l43,24,46.268299,47.322358,1.0540590000000023,めんぜいてん@3
l43,25,48.146757,49.059365,0.9126079999999988,せつめいしょ@0
l43,26,50.194739,50.686485,0.49174599999999913,じゅく@1
l43,27,51.73932,52.467029,0.7277089999999973,れいぶん@0
l43,28,53.581587,54.336417,0.7548299999999983,かいじょう@0
l43,29,55.36712,55.931746,0.564625999999997,せつび@1
l43,30,57.18898,58.197279,1.008299000000001,せんたくもの@0
l43,31,59.060227,59.501814,0.4415870000000055,もの@2
l43,32,60.850431,61.138866,0.2884349999999998,じ@1
l43,33,62.673061,63.075102,0.4020410000000041,つま@1
l43,34,64.58322,66.716508,2.1332880000000074,われわれ@0
l43,35,66.994785,67.631293,0.6365080000000063,ひっぱります@5
l43,36,68.884989,69.622358,0.737369000000001,うかびます@4
l43,37,70.847619,71.838866,0.9912470000000013,ととのいます@5
l43,38,73.070703,73.728889,0.6581860000000006,かわきます@4
l43,39,74.867982,75.687846,0.8198639999999955,くらします@4
l43,40,76.984762,77.703991,0.7192289999999986,さけます@3
l43,41,78.871655,79.594785,0.7231299999999976,うれます@3
l43,42,80.938186,81.658277,0.7200909999999965,うけます@3
l43,43,82.726757,83.704263,0.9775059999999911,あたためます@5
l43,44,84.981587,86.01542,1.0338330000000013,りかいします@1
l43,45,87.009841,88.029796,1.0199550000000102,ていあんします@6
l43,46,89.213878,90.18644,0.9725620000000106,しさくします@5
l43,47,91.265669,92.345079,1.0794099999999958,けいけんします@6
l43,48,93.688299,94.434694,0.7463949999999926,あんきします@5
l43,49,95.746032,96.871429,1.1253970000000066,そうたいします@6
l43,50,98.222086,99.456689,1.2346029999999928,きゅうしょくします@6
l43,51,100.739683,101.595692,0.8560090000000002,ちからづよい@5
l43,52,103.249932,103.980862,0.7309300000000007,やわらかい@4
l43,53,105.111519,105.628753,0.517234000000002,かたい@0
l43,54,106.852426,107.528345,0.6759190000000075,あつい@0
l43,55,108.835147,109.675283,0.8401359999999869,じゅうよう@0
l43,56,111.123356,111.977687,0.854331000000002,たんじゅん@0
l43,57,113.156054,114.104308,0.9482540000000057,りそうてき@0
l43,58,115.574966,116.455465,0.8804990000000004,ぐたいてき@0
l43,59,117.652834,120.508617,2.8557830000000024,ざんしん@0
l43,60,121.937188,122.538866,0.6016779999999926,ぐっと@0
l43,61,124.062902,124.555782,0.49287999999999954,たとえば@2
l43,62,125.959683,126.561995,0.6023119999999977,しかも@2
l43,63,127.805306,128.830612,1.0253060000000005,そこで@0
l43,64,130.042812,132.416825,2.374012999999991,いうまでもなく@3
