okey,idx,start_sec,end_sec,duration_sec,kana
m20,1,1.62925,2.489313,0.860063,ひ
m20,1,2.92075,5.187625,2.2668749999999998,かんがえごと
m20,1,6.294812,7.292063,0.9972509999999994,かいやくする
m20,1,8.289813,9.209625,0.9198120000000003,くじける
m20,1,10.025813,10.735188,0.7093750000000014,ことわざ
m20,1,11.495437,12.244875,0.7494379999999996,けしき
m20,1,12.883875,13.44275,0.5588750000000005,しょんぼり
m20,1,14.307562,14.905188,0.597626,イメージキャラクター
m20,1,16.084375,17.485188,1.4008129999999994,～だらけ
m20,1,18.9665,19.556125,0.5896250000000016,ななころびやおき
m20,1,20.769687,22.182125,1.412437999999998,へんにおもう
m20,1,23.317875,24.137937,0.8200620000000001,ありがとう
m20,1,25.537625,26.282125,0.7445000000000022,ゆのみ
m20,1,27.70575,28.523375,0.8176250000000032,しんぱいごと
m20,1,29.087875,30.28425,1.1963749999999997,ひく
m20,1,31.321125,31.926125,0.6050000000000004,ぐっすり
m20,1,32.894625,33.9695,1.0748749999999987,いちだんと
m20,1,35.222188,35.666187,0.44399899999999803,しょうこ
m20,1,36.522937,37.198687,0.6757500000000007,さいてんする
m20,1,38.037625,38.899813,0.8621880000000033,どろ
m20,1,39.572875,40.212812,0.6399369999999962,ついに
m20,1,41.206812,42.229937,1.0231250000000003,こうしょう
m20,1,42.934375,43.364,0.4296249999999944,ぜんしんする
m20,1,44.32925,44.906937,0.5776869999999974,はっしゃする
m20,1,45.936062,46.796375,0.8603129999999979,きゅうていしゃする
m20,1,47.674062,48.742875,1.0688129999999987,さっさと
m20,1,49.596625,50.555937,0.9593119999999971,くしんする
m20,1,51.414687,52.517563,1.102876000000002,たちあがる
m20,1,53.462938,54.180125,0.7171869999999956,ははおや
m20,1,55.360875,56.1915,0.8306249999999977,おつかい
m20,1,57.31175,58.134937,0.8231869999999972,ついかする
m20,1,59.240813,59.979563,0.738749999999996,キャラクター
m20,1,61.033563,61.735,0.7014369999999985,ちかごろ
m20,1,63.085188,63.92275,0.8375619999999984,まね
m20,1,65.050562,65.852,0.8014380000000045,ごみすてば
m20,1,66.603875,67.215812,0.6119369999999975,ダイヤモンド／ダイヤ
m20,1,67.94875,68.39925,0.450499999999991,ときはかねなり
m20,1,69.238625,70.1975,0.9588750000000061,ぜんはいそげ迟
m20,1,71.334187,72.339375,1.005188000000004,しゃっきん
m20,1,72.914687,73.439188,0.5245010000000008,よっぱらう
m20,1,74.495563,75.549875,1.054311999999996,はら
m20,1,76.957813,77.950688,0.992874999999998,しゅっしゃする
m20,1,79.4235,80.010875,0.5873749999999944,やまなか
m20,1,80.905062,81.668625,0.7635630000000049,とだな
m20,1,82.667687,83.631187,0.9634999999999962,しんじん
m20,1,84.511313,84.911687,0.40037399999999934,せんろ
m20,1,86.094938,87.075125,0.9801870000000008,とざん
m20,1,87.798438,88.636437,0.8379989999999964,ていきゅうび
m20,1,89.483125,90.094813,0.6116880000000009,はらをたてる
m20,1,90.786875,91.599063,0.8121880000000061,けんぽう
m20,1,92.737688,93.34,0.6023119999999977,つまり
m20,1,94.4575,94.91375,0.45624999999999716,き
m20,1,95.99675,96.853188,0.8564379999999971,たたかう
m20,1,97.830438,98.684125,0.8536869999999936,ごしんじゅつ
m20,1,100.249625,101.154813,0.9051880000000097,けんこうほう
m20,1,102.3195,103.034188,0.7146879999999953,ひろば
m20,1,103.90325,105.463813,1.560563000000002,かんかにじゅうよんしきたいきょくけん
m20,1,106.633,107.352937,0.7199370000000016,ちゅうごくたいいくいいんかい
m20,1,108.129625,109.121063,0.9914380000000023,せいていする
m20,1,110.724875,111.873375,1.1484999999999985,むしろ
m20,1,112.389875,112.8565,0.4666249999999934,けつえき
m20,1,114.251812,117.441187,3.1893749999999983,じゅんかん
m20,1,118.584812,120.333438,1.7486260000000016,ないぞう
m20,1,121.71675,122.706312,0.9895619999999923,かたこり
m20,1,123.576688,124.031063,0.45437499999999886,ようつう
m20,1,125.116875,125.833875,0.717000000000013,ふちょう
m20,1,126.29125,127.069563,0.7783129999999971,かいしょうする
m20,1,127.972938,128.786687,0.8137490000000014,こうよう
m20,1,129.3755,129.925688,0.5501880000000199,あいこうしゃ
m20,1,130.87,131.690812,0.8208119999999894,あいこうする
m20,1,132.272188,132.808312,0.5361240000000009,しちょう
m20,1,133.72025,134.755188,1.034938000000011,すいしんする
m20,1,135.29775,135.982125,0.6843749999999886,やくだてる
m20,1,137.020187,137.836688,0.8165010000000166,れんしゅうじょ
m20,1,138.511,139.481938,0.9709380000000181,たいいくかん
m20,1,140.575938,141.208188,0.6322499999999991,こうしゅう
m20,1,141.992437,143.036812,1.0443750000000023,かずかず
m20,1,144.026875,144.971125,0.9442500000000109,かいご
m20,1,145.646875,146.606687,0.9598119999999994,かかわる
m20,1,147.568,148.464875,0.8968749999999943,ざいせい
m20,1,149.036,149.819437,0.7834369999999922,ふたん
m20,1,151.00375,151.734938,0.7311880000000031,けいげんする
m20,1,152.495188,153.00475,0.5095619999999883,たんに
m20,1,154.1345,154.838938,0.7044380000000103,そくめん
m20,1,155.765312,156.6025,0.8371879999999976,つながり
m20,1,157.681438,158.344125,0.6626869999999769,やくめ
m20,1,159.102125,160.077375,0.9752499999999884,はたす
m20,1,160.961312,161.476687,0.5153750000000059,ほんけ
m20,1,162.789,163.506875,0.7178750000000207,さかい
m20,1,164.569063,165.35525,0.7861870000000124,みらい
m20,1,166.466125,167.134625,0.6684999999999945,みをむすぶ
m20,1,167.979563,168.642188,0.6626249999999914,やくめをはたす
m20,1,169.544438,170.029375,0.48493699999997375,こころをひとつにする
m20,1,171.085875,171.61375,0.527875000000023,もと～
m20,1,172.453563,172.901563,0.4480000000000075,ぜん～
m20,1,174.316125,175.282438,0.9663130000000137,ほどう
m20,1,176.298375,177.533688,1.2353130000000192,てきせつ
m20,1,178.920312,180.566875,1.6465630000000147,ざぶとん
m20,1,181.793188,182.255313,0.46212500000001455,おもわず
m20,1,183.253062,183.6335,0.38043799999999806,うなずく
m20,1,185.338938,186.257688,0.9187499999999886,かしょ
m20,1,186.6395,187.8155,1.1759999999999877,ねじ
m20,1,188.731938,189.235813,0.5038749999999936,くるしい
m20,1,190.812125,191.625125,0.8129999999999882,まちがう
m20,1,193.111437,193.683875,0.5724380000000053,あわただしい
m20,1,195.11325,195.76325,0.6500000000000057,くなん
m20,1,197.085313,197.796188,0.7108749999999873,のりこえる
m20,1,199.1815,199.609625,0.4281249999999943,はかせ
