okey,idx,start_sec,end_sec,duration_sec,kana
l1,1,0.809312,1.741938,0.932626,ちゅうごくじん@4
l1,2,2.98475,3.756438,0.7716880000000002,にほんじん@4
l1,3,4.691125,5.696875,1.00575,かんこくじん@4
l1,4,6.632875,7.44575,0.812875,アメリカじん@4
l1,5,8.420938,9.397625,0.9766870000000001,フランスじん@4
l1,6,10.304438,11.019875,0.7154370000000014,がくせい@0
l1,7,12.199,12.989,0.7900000000000009,せんせい@0
l1,8,14.090687,15.000875,0.9101879999999998,りゅうがくせい@3
l1,9,16.282812,16.910062,0.6272500000000001,きょうじゅ@0
l1,10,18.048687,18.569813,0.5211259999999989,しゃいん@1
l1,11,19.540625,20.365938,0.8253130000000013,かいしゃいん@3
l1,12,21.437313,22.099375,0.6620619999999988,てんいん@0
l1,13,23.164188,24.178438,1.0142500000000005,けんしゅうせい@3
l1,14,25.353438,25.904,0.5505619999999993,きぎょう@1
l1,15,26.611625,27.390563,0.7789380000000001,だいがく@0
l1,16,28.472938,28.909625,0.43668699999999916,ちち@0
l1,17,30.10625,30.799563,0.6933129999999998,かちょう@0
l1,18,32.238563,32.909562,0.6709990000000019,しゃちょう@0
l1,19,33.823188,34.642,0.8188120000000012,でむかえ@0
l1,20,35.915875,36.570813,0.6549380000000014,あのひと@2
l1,21,37.492688,38.116062,0.6233739999999983,わたし@0
l1,22,39.689563,40.248875,0.5593119999999985,あなた@2
l1,23,41.164062,43.480313,2.316251000000001,どうも@1
l1,24,44.691563,48.496688,3.8051249999999968,はい@1
l1,25,50.092937,50.504063,0.411126000000003,いいえ@3
l1,26,51.514563,52.061062,0.5464989999999972,あっ
l1,27,53.014625,53.41325,0.39862499999999557,り
l1,28,54.536563,55.190375,0.6538120000000021,おう@1
l1,29,56.302125,56.702063,0.3999380000000059,ちょう@1
l1,30,57.723562,58.428,0.7044379999999961,もり@0
l1,31,59.696,60.302312,0.6063120000000026,はやし@0
l1,32,61.375,62.114625,0.7396249999999966,おの@0
l1,33,63.32,63.889313,0.5693130000000011,よしだ@0
l1,34,64.724125,65.101375,0.37725000000000364,たなか@0
l1,35,66.301375,66.776813,0.47543800000001113,なかむら@0
l1,36,67.601062,68.2185,0.617438000000007,たろう@1
l1,37,69.436563,70.159625,0.7230619999999988,キム@1
l1,38,71.520062,72.238438,0.7183760000000063,デュポン@1
l1,39,73.460625,74.66375,1.203125,スミス@1
l1,40,75.80075,76.957875,1.1571250000000077,ジョンソン@1
l1,41,77.94475,79.086062,1.1413119999999992,ちゅうごく@1
l1,42,80.474,81.658563,1.1845629999999971,とうきょうだいがく@5
l1,43,83.04125,84.229687,1.1884369999999933,ペキンだいがく@4
l1,44,85.7825,86.586938,0.8044380000000046,ジェーシーきかく@5
l1,45,87.523938,88.183688,0.6597500000000025,ペキンりょこうしゃ@5
l1,46,88.978,89.517188,0.53918800000001,にっちゅうしょうじ@5
l1,47,90.71975,91.983875,1.2641249999999928,こんにちは@5
l1,48,92.797938,93.719688,0.921750000000003,すみません@4
l1,49,94.670938,95.365625,0.6946869999999876,どうぞ@1
l1,50,96.26725,96.780438,0.5131879999999995,よろしくおねがいします@10
l1,51,98.052375,98.844688,0.7923130000000072,はじめまして@4
l1,52,99.733688,100.695813,0.9621250000000003,こちらこそ@4
l1,53,101.979313,103.04175,1.0624369999999885,そうです@1
l1,54,104.885813,105.233875,0.34806199999999876,ちがいます@4
l1,55,106.496313,106.7735,0.27718699999999785,わかりません@5
l1,56,108.112938,108.429125,0.31618699999999933,どうも@1すみません@4
