okey,idx,start_sec,end_sec,duration_sec,kana
m15,1,1.429,2.266375,0.837375,こっち
m15,1,2.96375,3.814437,0.8506869999999997,やあ
m15,1,4.887875,5.523625,0.6357499999999998,ちっとも
m15,1,6.674,8.421938,1.7479380000000004,それはそうと
m15,1,8.689125,8.967688,0.2785630000000001,ねえ
m15,1,10.18825,11.08,0.89175,みずたき
m15,1,11.8565,12.216062,0.3595620000000004,とりにく
m15,1,13.432875,14.197,0.7641249999999999,あたたまる
m15,1,15.119188,15.9395,0.8203120000000013,よし
m15,1,17.045687,17.853188,0.8075009999999985,もりあわせ
m15,1,18.807813,19.57575,0.7679369999999999,タコ
m15,1,20.49375,20.974187,0.480437000000002,とうふ
m15,1,22.174437,23.105937,0.9314999999999998,だいこん
m15,1,23.970938,24.36175,0.3908120000000004,カクテル
m15,1,25.547625,26.148875,0.6012500000000003,フランスりょうり
m15,1,27.077875,27.748375,0.6705000000000005,そうだなあ
m15,1,28.538813,29.112438,0.5736249999999998,～にんまえ
m15,1,30.069625,31.11525,1.0456250000000011,きんえんせき
m15,1,32.330813,33.136563,0.8057500000000033,やきそば
m15,1,34.339312,34.998625,0.6593129999999974,チャーハン
m15,1,36.20175,37.005375,0.8036250000000038,かいけい
m15,1,37.39325,38.546875,1.1536249999999981,わりかん
m15,1,39.593938,40.49875,0.9048119999999997,おごる
m15,1,41.563187,42.381813,0.8186260000000019,そっち
m15,1,43.272688,43.857375,0.5846869999999953,あっち
m15,1,44.71475,45.462938,0.748187999999999,どっち
m15,1,46.315938,47.03825,0.7223119999999952,ねえねえ
m15,1,47.872375,48.512875,0.640500000000003,よう
m15,1,49.199375,51.256312,2.056936999999998,とら
m15,1,51.894688,52.480438,0.5857499999999973,すこしも
m15,1,53.73625,54.29425,0.5579999999999998,しょうばい
m15,1,55.167875,55.429875,0.26200000000000045,くちべに
m15,1,56.806,57.153,0.3470000000000013,なべもの
m15,1,58.446938,59.146062,0.6991239999999976,ひつじ
m15,1,60.487437,61.121875,0.6344380000000029,しゃぶやぶ
m15,1,62.085875,62.77675,0.6908749999999984,またおこしください
m15,1,63.936375,64.668563,0.7321880000000078,とうてん
m15,1,65.661938,66.257563,0.5956249999999983,ひつじにく
m15,1,67.070813,67.954688,0.8838750000000033,ホラー
m15,1,69.488687,70.597562,1.1088749999999976,れつ
m15,1,72.251437,72.903188,0.6517510000000044,まどぐち
m15,1,74.048187,74.613062,0.5648750000000007,かきなおす
m15,1,75.821875,76.701375,0.8794999999999931,からだにいい
m15,1,78.013437,78.5075,0.49406299999999703,せんもんてん
m15,1,79.726813,80.190375,0.46356199999999603,ハンバーガー
m15,1,81.308437,82.0265,0.7180630000000008,パスタ
m15,1,83.175438,84.134187,0.9587489999999974,たよう
m15,1,85.376875,86.384375,1.0075000000000074,おしぼり
m15,1,87.882563,88.860563,0.9779999999999944,むりょう
m15,1,89.961875,90.890625,0.9287499999999937,メニュー
m15,1,92.168563,93.157188,0.988624999999999,ちょうりする
m15,1,94.094125,94.58575,0.4916249999999991,のせる
m15,1,95.519688,96.236,0.7163120000000021,たにんどん
m15,1,97.16725,97.769688,0.6024380000000065,ぶたにく
m15,1,99.01475,99.703625,0.6888749999999959,おやこ
m15,1,100.584438,101.235438,0.6509999999999962,たにん
m15,1,102.17975,103.088437,0.9086870000000005,キツネうどん
m15,1,103.849625,104.478375,0.6287499999999966,けっして
m15,1,105.620625,106.550438,0.9298129999999958,キツネ
m15,1,107.410188,108.244687,0.8344989999999939,あぶらあげ
m15,1,109.12525,109.75075,0.6255000000000024,こうぶつ
m15,1,110.82425,111.352,0.5277499999999975,～てん
m15,1,112.701937,113.701937,1.0,ちゃくせきする
m15,1,114.526063,115.1985,0.6724370000000022,そうりだいじん
m15,1,116.184438,116.806625,0.6221869999999967,こっかい
m15,1,117.900438,118.72475,0.8243120000000062,ウェットティッシュ
m15,1,119.671937,120.451563,0.7796259999999933,ほうちょう
m15,1,121.62125,121.8845,0.2632499999999993,いはん
