okey,idx,start_sec,end_sec,duration_sec,kana
l44,1,0.795556,1.929025,1.1334689999999998,しゃいんりょこう@4
l44,2,3.007347,3.908617,0.9012699999999998,しんにゅうしゃいん@5
l44,3,5.174875,6.223084,1.048209,かいぎじょう@0
l44,4,7.249297,8.304943,1.0556459999999994,こくさいかいぎ@5
l44,5,9.683628,10.739093,1.0554649999999999,ビアガーデン@3
l44,6,12.019592,13.349116,1.329524000000001,おおがたスーパー@5
l44,7,14.59932,15.291791,0.6924709999999994,みずうみ@3
l44,8,16.355057,17.110385,0.7553280000000022,パトカー@2
l44,9,18.521542,19.403537,0.8819949999999999,サイレン@1
l44,10,20.586712,21.112154,0.5254420000000017,アニメ@1
l44,11,22.332336,23.022766,0.6904299999999992,パワー@1
l44,12,24.305488,24.863084,0.5575960000000002,こころ@2
l44,13,26.093061,26.575873,0.4828120000000027,たいど@1
l44,14,27.61424,28.386349,0.7721090000000004,せいかく@0
l44,15,29.688889,30.415465,0.7265760000000014,ひょうばん@0
l44,16,31.541769,32.346304,0.8045350000000049,ぎょうれつ@0
l44,17,33.463356,34.167846,0.7044899999999998,ようき@1
l44,18,35.427029,36.292834,0.8658050000000017,ないよう@0
l44,19,37.434966,38.218322,0.7833559999999977,うれゆき@0
l44,20,39.59483,40.334966,0.7401359999999997,のりもの@0
l44,21,41.522177,41.947347,0.4251700000000014,あせ@1
l44,22,43.413469,43.82576,0.4122910000000033,ばい@0
l44,23,45.310884,45.693968,0.38308399999999665,たて@1
l44,24,47.112336,48.27737,1.1650339999999986,ちゅうごくぜんど@5
l44,25,49.414512,50.628662,1.2141499999999965,ちょうきよほう@4
l44,26,51.616599,52.147483,0.5308840000000004,わらい@0
l44,27,53.47746,54.494014,1.0165539999999993,あつさ@1
l44,28,55.537642,56.420635,0.882992999999999,うつくしさ@4
l44,29,57.499501,58.381769,0.8822679999999963,おもしろさ@4
l44,30,59.440181,60.154512,0.7143309999999943,おおきさ@0
l44,31,61.397279,62.058277,0.6609979999999993,たかさ@1
l44,32,63.050385,63.613469,0.5630840000000035,ふかさ@2
l44,33,65.079728,65.770023,0.6902949999999919,ながさ@1
l44,34,67.15093,67.698594,0.5476639999999975,ひろさ@1
l44,35,68.773787,69.452562,0.6787750000000017,ふとさ@2
l44,36,70.516553,71.129932,0.6133789999999948,おもさ@0
l44,37,72.341814,73.083447,0.7416330000000073,あつさ@0
l44,38,74.251429,74.826621,0.5751920000000013,はやさ@1
l44,39,76.099909,76.892154,0.7922450000000083,べんりさ@3
l44,40,78.175692,79.057914,0.8822219999999987,ふくざつさ@0
l44,41,80.660136,81.330249,0.6701130000000006,おいしさ@0
l44,42,82.6322,83.564308,0.9321079999999995,じゅうようさ@0
l44,43,84.964535,85.627392,0.6628570000000025,あまさ@0
l44,44,86.925306,87.869025,0.9437189999999873,ひろがります@5
l44,45,88.788753,89.694603,0.9058500000000009,もどります@4
l44,46,90.545578,91.586531,1.0409529999999876,おどろきます@5
l44,47,92.975828,93.825896,0.8500679999999932,しゃれます@3
l44,48,94.760998,96.022449,1.2614509999999939,じっかんします@6
l44,49,97.163492,97.590159,0.4266669999999948,ふかい@2
l44,50,98.930884,99.830794,0.8999099999999913,おとなしい@4
l44,51,100.722494,101.67288,0.9503860000000088,はずかしい@4
l44,52,102.815193,103.68771,0.872517000000002,めずらしい@4
l44,53,105.010975,105.702812,0.6918369999999925,ごうか@1
l44,54,106.747075,107.524717,0.7776420000000002,こうちょう@0
l44,55,108.610748,109.300862,0.6901139999999941,ひかえめ@0
l44,56,110.557234,111.410431,0.8531970000000086,こうひょう@0
l44,57,112.801361,113.469297,0.6679359999999974,だいじ@3
l44,58,114.618866,116.402766,1.7839000000000027,かなり@1
l44,59,116.725488,117.282404,0.5569160000000011,けっこう@1
l44,60,118.056961,118.668073,0.6111120000000057,ささき@0
l44,61,120.009751,120.725896,0.7161450000000116,びわこ@0
l44,62,121.810431,122.500363,0.6899319999999989,のぞみ@0
l44,63,123.868798,124.968209,1.0994110000000035,おかげさまで@0
l44,64,126.095737,127.096599,1.000861999999998,なんといっても@1
l44,65,128.517868,128.849569,0.33170100000000957,
l44,66,130.007075,130.808526,0.8014510000000143,
l44,67,131.982358,132.594104,0.6117459999999824,
